"case_id","student_id","date","type","title","description","author"
1105336,5336,"2010-04-13T23:32:08-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nonne videmus quanta perturbatio rerum omnium consequatur, quanta confusio? E quo efficitur, non ut nos non intellegamus quae vis sit istius verbi, sed ut ille suo more loquatur, nostrum neglegat. Quod vestri quidem vel optime disputant, nihil opus esse eum, qui philosophus futurus sit, scire litteras. Duo Reges: constructio interrete. Non quaero, quid dicat, sed quid convenienter possit rationi et sententiae suae dicere. In voluptate corporis-addam, si vis, animi, dum ea ipsa, ut vultis, sit e corpore-situm est vivere beate. Istam voluptatem perpetuam quis potest praestare sapienti? Ita fit beatae vitae domina fortuna, quam Epicurus ait exiguam intervenire sapienti. Quos nisi redarguimus, omnis virtus, omne decus, omnis vera laus deserenda est. Is ita vivebat, ut nulla tam exquisita posset inveniri voluptas, qua non abundaret. ","advisor3"
1114841,4841,"2010-05-16T11:26:13-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quem ad modum quis ambulet, sedeat, qui ductus oris, qui vultus in quoque sit? Illa tamen simplicia, vestra versuta. Quod autem meum munus dicis non equidem recuso, sed te adiungo socium. Nunc dicam de voluptate, nihil scilicet novi, ea tamen, quae te ipsum probaturum esse confidam. Quem quidem vos, cum improbis poenam proponitis, inpetibilem facitis, cum sapientem semper boni plus habere vultis, tolerabilem. Neque enim disputari sine reprehensione nec cum iracundia aut pertinacia recte disputari potest. Duarum enim vitarum nobis erunt instituta capienda. Quamquam id quidem, infinitum est in hac urbe; Duo Reges: constructio interrete. Hoc loco discipulos quaerere videtur, ut, qui asoti esse velint, philosophi ante fiant. ","advisor3"
1124841,4841,"2011-08-08T09:06:35-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ut in geometria, prima si dederis, danda sunt omnia. Universa enim illorum ratione cum tota vestra confligendum puto. Quaeque de virtutibus dicta sunt, quem ad modum eae semper voluptatibus inhaererent, eadem de amicitia dicenda sunt. Nam si pravitatem inminutionemque corporis propter se fugiendam putamus, cur non etiam, ac fortasse magis, propter se formae dignitatem sequamur? ","advisor4"
1137846,7846,"2011-01-19T06:09:49-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Itaque illa non dico me expetere, sed legere, nec optare, sed sumere, contraria autem non fugere, sed quasi secernere. Nam Metrodorum non puto ipsum professum, sed, cum appellaretur ab Epicuro, repudiare tantum beneficium noluisse; Quod enim dissolutum sit, id esse sine sensu, quod autem sine sensu sit, id nihil ad nos pertinere omnino. Deinde prima illa, quae in congressu solemus: Quid tu, inquit, huc? Poterat autem inpune; Quae cum essent dicta, discessimus. Duo Reges: constructio interrete. ","advisor1"
1147846,7846,"2011-04-05T23:28:24-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Neminem videbis ita laudatum, ut artifex callidus comparandarum voluptatum diceretur. Itaque primos congressus copulationesque et consuetudinum instituendarum voluntates fieri propter voluptatem; Nunc vero a primo quidem mirabiliter occulta natura est nec perspici nec cognosci potest. Ita enim se Athenis collocavit, ut sit paene unus ex Atticis, ut id etiam cognomen videatur habiturus. Alterum autem genus est magnarum verarumque virtutum, quas appellamus voluntarias, ut prudentiam, temperantiam, fortitudinem, iustitiam et reliquas eiusdem generis. ","advisor1"
1152043,2043,"2010-07-12T01:51:50-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Cur, nisi quod turpis oratio est? Quis est, qui non oderit libidinosam, protervam adolescentiam? Cum praesertim illa perdiscere ludus esset. Id enim volumus, id contendimus, ut officii fructus sit ipsum officium. Duo Reges: constructio interrete. Omnis enim est natura diligens sui. Ergo infelix una molestia, fellx rursus, cum is ipse anulus in praecordiis piscis inventus est? Antiquorum autem sententiam Antiochus noster mihi videtur persequi diligentissime, quam eandem Aristoteli fuisse et Polemonis docet. Quod non subducta utilitatis ratione effici solet, sed ipsum a se oritur et sua sponte nascitur. Et ille ridens: Age, age, inquit,-satis enim scite me nostri sermonis principium esse voluisti-exponamus adolescenti,. Ipse Epicurus fortasse redderet, ut Sextus Peducaeus, Sex. Ut non sine causa ex iis memoriae ducta sit disciplina. ","advisor3"
1162043,2043,"2011-01-01T06:55:48-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Gloriosa ostentatio in constituendo summo bono. Id et fieri posse et saepe esse factum et ad voluptates percipiendas maxime pertinere. Primum in nostrane potestate est, quid meminerimus? Tum ego: Non mehercule, inquam, soleo temere contra Stoicos, non quo illis admodum assentiar, sed pudore impedior; Duo Reges: constructio interrete. Is ita vivebat, ut nulla tam exquisita posset inveniri voluptas, qua non abundaret. Mihi autem nihil tam perspicuum videtur, quam has sententias eorum philosophorum re inter se magis quam verbis dissidere; Qui non moveatur et offensione turpitudinis et comprobatione honestatis? Natura sic ab iis investigata est, ut nulla pars caelo, mari, terra, ut poëtice loquar, praetermissa sit; Cum sciret confestim esse moriendum eamque mortem ardentiore studio peteret, quam Epicurus voluptatem petendam putat. ","advisor1"
1172494,2494,"2010-05-02T16:49:26-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nunc vero a primo quidem mirabiliter occulta natura est nec perspici nec cognosci potest. In qua si nihil est praeter rationem, sit in una virtute finis bonorum; Et quidem iure fortasse, sed tamen non gravissimum est testimonium multitudinis. Ego autem tibi, Piso, assentior usu hoc venire, ut acrius aliquanto et attentius de claris viris locorum admonitu cogitemus. Duo Reges: constructio interrete. Videsne ut, quibus summa est in voluptate, perspicuum sit quid iis faciendum sit aut non faciendum? Quae cum dixisset paulumque institisset, Quid est? Conclusum est enim contra Cyrenaicos satis acute, nihil ad Epicurum. Is enim percontando atque interrogando elicere solebat eorum opiniones, quibuscum disserebat, ut ad ea, quae ii respondissent, si quid videretur, diceret. Si de re disceptari oportet, nulla mihi tecum, Cato, potest esse dissensio. Si sapiens, ne tum quidem miser, cum ab Oroete, praetore Darei, in crucem actus est. Quare obscurentur etiam haec, quae secundum naturam esse dicimus, in vita beata; At vero si ad vitem sensus accesserit, ut appetitum quendam habeat et per se ipsa moveatur, quid facturam putas? Natura sic ab iis investigata est, ut nulla pars caelo, mari, terra, ut poëtice loquar, praetermissa sit; ","advisor1"
1182494,2494,"2010-03-23T20:05:40-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. At ille non pertimuit saneque fidenter: Istis quidem ipsis verbis, inquit; Parvi enim primo ortu sic iacent, tamquam omnino sine animo sint. Age nunc isti doceant, vel tu potius quis enim ista melius? Ex quo, id quod omnes expetunt, beate vivendi ratio inveniri et comparari potest. ","advisor1"
1196831,6831,"2011-01-04T03:29:23-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Semovenda est igitur voluptas, non solum ut recta sequamini, sed etiam ut loqui deceat frugaliter. Qua ex cognitione facilior facta est investigatio rerum occultissimarum. Si est nihil nisi corpus, summa erunt illa: valitudo, vacuitas doloris, pulchritudo, cetera. Universa enim illorum ratione cum tota vestra confligendum puto. Simul atque natum animal est, gaudet voluptate et eam appetit ut bonum, aspernatur dolorem ut malum. Nam et a te perfici istam disputationem volo, nec tua mihi oratio longa videri potest. Duo Reges: constructio interrete. Quod, inquit, quamquam voluptatibus quibusdam est saepe iucundius, tamen expetitur propter voluptatem. Etenim si delectamur, cum scribimus, quis est tam invidus, qui ab eo nos abducat? Quare hoc videndum est, possitne nobis hoc ratio philosophorum dare. Quae contraria sunt his, malane? Atque his de rebus et splendida est eorum et illustris oratio. ","advisor1"
1206831,6831,"2010-12-17T20:48:06-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Atqui iste locus est, Piso, tibi etiam atque etiam confirmandus, inquam; Illa videamus, quae a te de amicitia dicta sunt. Itaque illa non dico me expetere, sed legere, nec optare, sed sumere, contraria autem non fugere, sed quasi secernere. Sic igitur in homine perfectio ista in eo potissimum, quod est optimum, id est in virtute, laudatur. Qua tu etiam inprudens utebare non numquam. Duo Reges: constructio interrete. Ea, quae dialectici nunc tradunt et docent, nonne ab illis instituta sunt aut inventa sunt? Quos quidem tibi studiose et diligenter tractandos magnopere censeo. Quid enim ab antiquis ex eo genere, quod ad disserendum valet, praetermissum est? Et hi quidem ita non sola virtute finem bonorum contineri putant, ut rebus tamen omnibus virtutem anteponant; Quam illa ardentis amores excitaret sui! Cur tandem? Omnes enim iucundum motum, quo sensus hilaretur. ","advisor3"
1216520,6520,"2011-07-07T02:38:24-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Is cum arderet podagrae doloribus visitassetque hominem Charmides Epicureus perfamiliaris et tristis exiret, Mane, quaeso, inquit, Charmide noster; Duo Reges: constructio interrete. Atque etiam valítudinem, vires, vacuitatem doloris non propter utilitatem solum, sed etiam ipsas propter se expetemus. Cuius similitudine perspecta in formarum specie ac dignitate transitum est ad honestatem dictorum atque factorum. Cuius oratio attende, quaeso, Brute, satisne videatur Antiochi complexa esse sententiam, quam tibi, qui fratrem eius Aristum frequenter audieris, maxime probatam existimo. At quicum ioca seria, ut dicitur, quicum arcana, quicum occulta omnia? Res enim fortasse verae, certe graves, non ita tractantur, ut debent, sed aliquanto minutius. Nam diligi et carum esse iucundum est propterea, quia tutiorem vitam et voluptatem pleniorem efficit. Serpere anguiculos, nare anaticulas, evolare merulas, cornibus uti videmus boves, nepas aculeis. Cuius tanta tormenta sunt, ut in iis beata vita, si modo dolor summum malum est, esse non possit. ","advisor2"
1226520,6520,"2010-10-31T02:52:10-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quamquam scripsit artem rhetoricam Cleanthes, Chrysippus etiam, sed sic, ut, si quis obmutescere concupierit, nihil aliud legere debeat. Illud mihi a te nimium festinanter dictum videtur, sapientis omnis esse semper beatos; Saepe ab Aristotele, a Theophrasto mirabiliter est laudata per se ipsa rerum scientia; Ut necesse sit omnium rerum, quae natura vigeant, similem esse finem, non eundem. ","advisor3"
1238004,8004,"2010-07-24T14:18:26-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Pudebit te, inquam, illius tabulae, quam Cleanthes sane commode verbis depingere solebat. Praeterea sublata cognitione et scientia tollitur omnis ratio et vitae degendae et rerum gerendarum. Quae tamen a te agetur non melior, quam illae sunt, quas interdum optines. Duo Reges: constructio interrete. Quod autem satis est, eo quicquid accessit, nimium est; Cur, nisi quod turpis oratio est? Quod cum accidisset ut alter alterum necopinato videremus, surrexit statim. Et ais, si una littera commota sit, fore tota ut labet disciplina. Dulce amarum, leve asperum, prope longe, stare movere, quadratum rotundum. Tum ego: Non mehercule, inquam, soleo temere contra Stoicos, non quo illis admodum assentiar, sed pudore impedior; Quid enim est a Chrysippo praetermissum in Stoicis? ","advisor4"
1248004,8004,"2011-10-09T11:35:17-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Saepe ab Aristotele, a Theophrasto mirabiliter est laudata per se ipsa rerum scientia; Ille enim occurrentia nescio quae comminiscebatur; Et hunc idem dico, inquieta sed ad virtutes et ad vitia nihil interesse. Illa enim, quae prosunt aut quae nocent, aut bona sunt aut mala, quae sint paria necesse est. Haec quo modo conveniant, non sane intellego. Nec lapathi suavitatem acupenseri Galloni Laelius anteponebat, sed suavitatem ipsam neglegebat; ","advisor4"
1259448,9448,"2010-02-25T17:15:50-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tu enim ista lenius, hic Stoicorum more nos vexat. Atque ab his initiis profecti omnium virtutum et originem et progressionem persecuti sunt. Quare, quoniam de primis naturae commodis satis dietum est nunc de maioribus consequentibusque videamus. Non laboro, inquit, de nomine. Huic verbo omnes, qui ubique sunt, qui Latine sciunt, duas res subiciunt, laetitiam in animo, commotionem suavem iucunditatis in corpore. Quid, si reviviscant Platonis illi et deinceps qui eorum auditores fuerunt, et tecum ita loquantur? Duo Reges: constructio interrete. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. ","advisor1"
1269448,9448,"2010-11-17T09:13:57-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quamquam te quidem video minime esse deterritum. At vero illa, quae Peripatetici, quae Stoici dicunt, semper tibi in ore sunt in iudiciis, in senatu. Minime vero probatur huic disciplinae, de qua loquor, aut iustitiam aut amicitiam propter utilitates adscisci aut probari. Beatus autem esse in maximarum rerum timore nemo potest. Duo Reges: constructio interrete. Quid tibi, Torquate, quid huic Triario litterae, quid historiae cognitioque rerum, quid poetarum evolutio, quid tanta tot versuum memoria voluptatis affert? Quia, si mala sunt, is, qui erit in iis, beatus non erit. Quo minus animus a se ipse dissidens secumque discordans gustare partem ullam liquidae voluptatis et liberae potest. ","advisor2"
1277935,7935,"2011-04-26T19:17:43-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Illa sunt similia: hebes acies est cuipiam oculorum, corpore alius senescit; Ad eas enim res ab Epicuro praecepta dantur. Cum sciret confestim esse moriendum eamque mortem ardentiore studio peteret, quam Epicurus voluptatem petendam putat. Venit enim mihi Platonis in mentem, quem accepimus primum hic disputare solitum; Duo Reges: constructio interrete. Haec bene dicuntur, nec ego repugno, sed inter sese ipsa pugnant. Sit ista in Graecorum levitate perversitas, qui maledictis insectantur eos, a quibus de veritate dissentiunt. Bestiarum vero nullum iudicium puto. ","advisor2"
1287935,7935,"2010-03-22T04:50:03-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed non alienum est, quo facilius vis verbi intellegatur, rationem huius verbi faciendi Zenonis exponere. Erit enim mecum, si tecum erit. Verum tamen cum de rebus grandioribus dicas, ipsae res verba rapiunt; Polycratem Samium felicem appellabant. Potius ergo illa dicantur: turpe esse, viri non esse debilitari dolore, frangi, succumbere. Et tamen tantis vectigalibus ad liberalitatem utens etiam sine hac Pyladea amicitia multorum te benivolentia praeclare tuebere et munies. Modo etiam paulum ad dexteram de via declinavi, ut ad Pericli sepulcrum accederem. Duo Reges: constructio interrete. Quicquid porro animo cernimus, id omne oritur a sensibus; Et quidem illud ipsum non nimium probo et tantum patior, philosophum loqui de cupiditatibus finiendis. Facile est hoc cernere in primis puerorum aetatulis. Quae cum essent dicta, finem fecimus et ambulandi et disputandi. Ita cum ea volunt retinere, quae superiori sententiae conveniunt, in Aristonem incidunt; ","advisor2"
1294608,4608,"2010-08-09T06:26:19-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed non alienum est, quo facilius vis verbi intellegatur, rationem huius verbi faciendi Zenonis exponere. Erit enim mecum, si tecum erit. Verum tamen cum de rebus grandioribus dicas, ipsae res verba rapiunt; Polycratem Samium felicem appellabant. Potius ergo illa dicantur: turpe esse, viri non esse debilitari dolore, frangi, succumbere. Et tamen tantis vectigalibus ad liberalitatem utens etiam sine hac Pyladea amicitia multorum te benivolentia praeclare tuebere et munies. Modo etiam paulum ad dexteram de via declinavi, ut ad Pericli sepulcrum accederem. Duo Reges: constructio interrete. Quicquid porro animo cernimus, id omne oritur a sensibus; Et quidem illud ipsum non nimium probo et tantum patior, philosophum loqui de cupiditatibus finiendis. Facile est hoc cernere in primis puerorum aetatulis. Quae cum essent dicta, finem fecimus et ambulandi et disputandi. Ita cum ea volunt retinere, quae superiori sententiae conveniunt, in Aristonem incidunt; ","advisor4"
1304608,4608,"2010-08-20T01:45:33-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quamquam tu hanc copiosiorem etiam soles dicere. Natura sic ab iis investigata est, ut nulla pars caelo, mari, terra, ut poëtice loquar, praetermissa sit; Beatus autem esse in maximarum rerum timore nemo potest. Animum autem reliquis rebus ita perfecit, ut corpus; Quodsi Graeci leguntur a Graecis isdem de rebus alia ratione compositis, quid est, cur nostri a nostris non legantur? Vos autem cum perspicuis dubia debeatis illustrare, dubiis perspicua conamini tollere. Duo Reges: constructio interrete. Qua igitur re ab deo vincitur, si aeternitate non vincitur? Stoicos roga. Quae cum dixissem, Habeo, inquit Torquatus, ad quos ista referam, et, quamquam aliquid ipse poteram, tamen invenire malo paratiores. Perturbationes autem nulla naturae vi commoventur, omniaque ea sunt opiniones ac iudicia levitatis. Quorum omnium quae sint notitiae, quae quidem significentur rerum vocabulis, quaeque cuiusque vis et natura sit mox videbimus. ","advisor3"
1317582,7582,"2010-12-20T00:44:14-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quid enim tanto opus est instrumento in optimis artibus comparandis? Quacumque enim ingredimur, in aliqua historia vestigium ponimus. Positum est a nostris in iis esse rebus, quae secundum naturam essent, non dolere; Duo Reges: constructio interrete. Torquatus, is qui consul cum Cn. Tu vero, inquam, ducas licet, si sequetur; Quae tamen a te agetur non melior, quam illae sunt, quas interdum optines. Neque enim civitas in seditione beata esse potest nec in discordia dominorum domus; Atqui perspicuum est hominem e corpore animoque constare, cum primae sint animi partes, secundae corporis. Sapiens autem semper beatus est et est aliquando in dolore; ","advisor4"
1327582,7582,"2011-07-22T16:53:33-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Illorum vero ista ipsa quam exilia de virtutis vi! Quam tantam volunt esse, ut beatum per se efficere possit. Quid, si reviviscant Platonis illi et deinceps qui eorum auditores fuerunt, et tecum ita loquantur? Quod, inquit, quamquam voluptatibus quibusdam est saepe iucundius, tamen expetitur propter voluptatem. At, si voluptas esset bonum, desideraret. Nam cum Academicis incerta luctatio est, qui nihil affirmant et quasi desperata cognitione certi id sequi volunt, quodcumque veri simile videatur. Audax negotium, dicerem impudens, nisi hoc institutum postea translatum ad philosophos nostros esset. In contemplatione et cognitione posita rerum, quae quia deorum erat vitae simillima, sapiente visa est dignissima. Duo Reges: constructio interrete. Eodem modo is enim tibi nemo dabit, quod, expetendum sit, id esse laudabile. Qui si omnes veri erunt, ut Epicuri ratio docet, tum denique poterit aliquid cognosci et percipi. Nec enim ignoras his istud honestum non summum modo, sed etiam, ut tu vis, solum bonum videri. ","advisor3"
13310392,10392,"2011-10-29T20:57:01-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Haec dicuntur fortasse ieiunius; Nonne videmus quanta perturbatio rerum omnium consequatur, quanta confusio? Habent enim et bene longam et satis litigiosam disputationem. Nec vero intermittunt aut admirationem earum rerum, quae sunt ab antiquis repertae, aut investigationem novarum. Omnium enim rerum principia parva sunt, sed suis progressionibus usa augentur nec sine causa; Duo Reges: constructio interrete. Piso igitur hoc modo, vir optimus tuique, ut scis, amantissimus. Sed et illum, quem nominavi, et ceteros sophistas, ut e Platone intellegi potest, lusos videmus a Socrate. Quae si potest singula consolando levare, universa quo modo sustinebit? Hoc loco tenere se Triarius non potuit. ","advisor4"
13410392,10392,"2011-08-22T04:10:37-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nihil acciderat ei, quod nollet, nisi quod anulum, quo delectabatur, in mari abiecerat. Virtutis, magnitudinis animi, patientiae, fortitudinis fomentis dolor mitigari solet. Tu autem inter haec tantam multitudinem hominum interiectam non vides nec laetantium nec dolentium? Itaque contra est, ac dicitis; At ego quem huic anteponam non audeo dicere; Duo Reges: constructio interrete. Nisi autem rerum natura perspecta erit, nullo modo poterimus sensuum iudicia defendere. Quamquam ab iis philosophiam et omnes ingenuas disciplinas habemus; ","advisor3"
1353766,3766,"2011-10-30T06:04:10-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nihil acciderat ei, quod nollet, nisi quod anulum, quo delectabatur, in mari abiecerat. Virtutis, magnitudinis animi, patientiae, fortitudinis fomentis dolor mitigari solet. Tu autem inter haec tantam multitudinem hominum interiectam non vides nec laetantium nec dolentium? Itaque contra est, ac dicitis; At ego quem huic anteponam non audeo dicere; Duo Reges: constructio interrete. Nisi autem rerum natura perspecta erit, nullo modo poterimus sensuum iudicia defendere. Quamquam ab iis philosophiam et omnes ingenuas disciplinas habemus; ","advisor2"
1363766,3766,"2010-06-06T10:55:02-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quis istud possit, inquit, negare? Duo Reges: constructio interrete. Satis est tibi in te, satis in legibus, satis in mediocribus amicitiis praesidii. Habent enim et bene longam et satis litigiosam disputationem. Verba tu fingas et ea dicas, quae non sentias? Nam e quibus locis quasi thesauris argumenta depromerentur, vestri ne suspicati quidem sunt, superiores autem artificio et via tradiderunt. Apud ceteros autem philosophos, qui quaesivit aliquid, tacet; Quare, quoniam de primis naturae commodis satis dietum est nunc de maioribus consequentibusque videamus. Qui cum praetor quaestionem inter sicarios exercuisset, ita aperte cepit pecunias ob rem iudicandam, ut anno proximo P. ","advisor4"
1374132,4132,"2011-08-11T13:14:17-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Si sapiens, ne tum quidem miser, cum ab Oroete, praetore Darei, in crucem actus est. Si verbum sequimur, primum longius verbum praepositum quam bonum. Scisse enim te quis coarguere possit? Prioris generis est docilitas, memoria; Si stante, hoc natura videlicet vult, salvam esse se, quod concedimus; ","advisor3"
1384132,4132,"2010-08-02T02:54:40-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Confecta res esset. Quae cum essent dicta, finem fecimus et ambulandi et disputandi. Ex quo intellegitur officium medium quiddam esse, quod neque in bonis ponatur neque in contrariis. Qui non moveatur et offensione turpitudinis et comprobatione honestatis? Quibus ego vehementer assentior. Ergo in gubernando nihil, in officio plurimum interest, quo in genere peccetur. Duo Reges: constructio interrete. Quae cum dixisset, finem ille. Illum mallem levares, quo optimum atque humanissimum virum, Cn. Ita prorsus, inquam; ","advisor1"
139501,501,"2010-12-26T11:17:46-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tu autem, si tibi illa probabantur, cur non propriis verbis ea tenebas? Nec vero sum nescius esse utilitatem in historia, non modo voluptatem. Tum Piso: Quoniam igitur aliquid omnes, quid Lucius noster? Totum autem id externum est, et quod externum, id in casu est. Itaque haec cum illis est dissensio, cum Peripateticis nulla sane. Et certamen honestum et disputatio splendida! omnis est enim de virtutis dignitate contentio. Duo Reges: constructio interrete. Omnes, qui non sint sapientes, aeque miseros esse, sapientes omnes summe beatos, recte facta omnia aequalia, omnia peccata paria; Quid enim ab antiquis ex eo genere, quod ad disserendum valet, praetermissum est? Et quidem illud ipsum non nimium probo et tantum patior, philosophum loqui de cupiditatibus finiendis. Summum a vobis bonum voluptas dicitur. In ipsa enim parum magna vis inest, ut quam optime se habere possit, si nulla cultura adhibeatur. ","advisor2"
140501,501,"2011-11-03T18:56:33-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Non laboro, inquit, de nomine. Ita ceterorum sententiis semotis relinquitur non mihi cum Torquato, sed virtuti cum voluptate certatio. Conclusum est enim contra Cyrenaicos satis acute, nihil ad Epicurum. Gloriosa ostentatio in constituendo summo bono. Duo Reges: constructio interrete. Ita enim vivunt quidam, ut eorum vita refellatur oratio. Non igitur potestis voluptate omnia dirigentes aut tueri aut retinere virtutem. Intellegi quidem, ut propter aliam quampiam rem, verbi gratia propter voluptatem, nos amemus; Id et fieri posse et saepe esse factum et ad voluptates percipiendas maxime pertinere. Ita graviter et severe voluptatem secrevit a bono. Reperiam multos, vel innumerabilis potius, non tam curiosos nec tam molestos, quam vos estis, quibus, quid velim, facile persuadeam. An quod ita callida est, ut optime possit architectari voluptates? ","advisor3"
1416575,6575,"2010-08-28T18:18:43-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Natura sic ab iis investigata est, ut nulla pars caelo, mari, terra, ut poëtice loquar, praetermissa sit; Restant Stoici, qui cum a Peripateticis et Academicis omnia transtulissent, nominibus aliis easdem res secuti sunt. Duo Reges: constructio interrete. Ab his oratores, ab his imperatores ac rerum publicarum principes extiterunt. Nam constitui virtus nullo modo potesti nisi ea, quae sunt prima naturae, ut ad summam pertinentia tenebit. ","advisor2"
1426575,6575,"2011-08-30T15:15:41-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Est tamen ea secundum naturam multoque nos ad se expetendam magis hortatur quam superiora omnia. Idem fecisset Epicurus, si sententiam hanc, quae nunc Hieronymi est, coniunxisset cum Aristippi vetere sententia. Si enim ad populum me vocas, eum. Sed tamen omne, quod de re bona dilucide dicitur, mihi praeclare dici videtur. Videmus in quodam volucrium genere non nulla indicia pietatis, cognitionem, memoriam, in multis etiam desideria videmus. Duo Reges: constructio interrete. Rhetorice igitur, inquam, nos mavis quam dialectice disputare? Non dolere, inquam, istud quam vim habeat postea videro; Nam illud quidem adduci vix possum, ut ea, quae senserit ille, tibi non vera videantur. Sed est forma eius disciplinae, sicut fere ceterarum, triplex: una pars est naturae, disserendi altera, vivendi tertia. ","advisor1"
1439149,9149,"2011-06-12T17:12:21-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Hoc uno captus Erillus scientiam summum bonum esse defendit nec rem ullam aliam per se expetendam. Ipse negat, ut ante dixi, luxuriosorum vitam reprehendendam, nisi plane fatui sint, id est nisi aut cupiant aut metuant. Ita enim vivunt quidam, ut eorum vita refellatur oratio. Huius ego nunc auctoritatem sequens idem faciam. Primum in nostrane potestate est, quid meminerimus? Duo Reges: constructio interrete. Sic igitur in homine perfectio ista in eo potissimum, quod est optimum, id est in virtute, laudatur. Te ipsum, dignissimum maioribus tuis, voluptasne induxit, ut adolescentulus eriperes P. Sin eam, quam Hieronymus, ne fecisset idem, ut voluptatem illam Aristippi in prima commendatione poneret. In qua quid est boni praeter summam voluptatem, et eam sempiternam? Ad corpus diceres pertinere-, sed ea, quae dixi, ad corpusne refers? Quae animi affectio suum cuique tribuens atque hanc, quam dico. ","advisor1"
1449149,9149,"2010-08-04T08:45:17-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Est tamen ea secundum naturam multoque nos ad se expetendam magis hortatur quam superiora omnia. Idem fecisset Epicurus, si sententiam hanc, quae nunc Hieronymi est, coniunxisset cum Aristippi vetere sententia. Si enim ad populum me vocas, eum. Sed tamen omne, quod de re bona dilucide dicitur, mihi praeclare dici videtur. Videmus in quodam volucrium genere non nulla indicia pietatis, cognitionem, memoriam, in multis etiam desideria videmus. Duo Reges: constructio interrete. Rhetorice igitur, inquam, nos mavis quam dialectice disputare? Non dolere, inquam, istud quam vim habeat postea videro; Nam illud quidem adduci vix possum, ut ea, quae senserit ille, tibi non vera videantur. Sed est forma eius disciplinae, sicut fere ceterarum, triplex: una pars est naturae, disserendi altera, vivendi tertia. ","advisor1"
1459338,9338,"2011-06-27T10:14:51-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nescio quo modo praetervolavit oratio. Tubulum fuisse, qua illum, cuius is condemnatus est rogatione, P. Morbo gravissimo affectus, exul, orbus, egens, torqueatur eculeo: quem hunc appellas, Zeno? Unum est sine dolore esse, alterum cum voluptate. Nihil acciderat ei, quod nollet, nisi quod anulum, quo delectabatur, in mari abiecerat. Et hercule-fatendum est enim, quod sentio -mirabilis est apud illos contextus rerum. Nam si propter voluptatem, quae est ista laus, quae possit e macello peti? Quod non faceret, si in voluptate summum bonum poneret. ","advisor3"
